galaxy_id,team_release,field_id,shard_index,status,reason,response_products_used,n_profile_annuli,profile_q_source,profile_rmax_arcsec,moment0_shape,mask_shape,n_mask_finite_pixels,pixel_scale_arcsec,moment0_inside_mask_sum,moment0_inside_mask_negative_pixels,mom0_url,mask_url,mom0_sha256,mask_sha256,mom0_bytes,mask_bytes
WALLABY J125445+045357,NGC 4808 TR1,NGC4808,19,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x40,87x39x40,278,6.000000000012,122300.6875,82,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125445+045357_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125445+045357_NGC_4808_TR1_mask.fits,348034335ab632eba9e38d36432e1f0606575fd1e116ee536750a0040c9b0fe0,c892509013fe9d5e7d812dc3d7198cc12f4b81793888a72c46a3dcb5e83a0e15,20160,149760
WALLABY J125450+072542,NGC 4808 TR1,NGC4808,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,35x41,108x35x41,216,6.000000000012,142175.375,24,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125450+072542_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125450+072542_NGC_4808_TR1_mask.fits,196cb17cf47f2e7d44c595eb4815f31112e2ad00ce7ddc1e8999ccada00a9bf6,7b4b655fcd7aa2ebce301349ba2f14969d6ace2475082bbac4d026d53fd83f41,17280,167040
WALLABY J125451+023900,NGC 4808 TR1,NGC4808,10,pass,,False,24,0.5530288140370079,144.000000000288,50x57,89x50x57,717,6.000000000012,1801684.25,71,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125451+023900_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125451+023900_NGC_4808_TR1_mask.fits,6c17c6c38e551fbf6424ad2a3128fca6f073a4c6ef72c5d42e0c2a470fb52b09,2cb43ce3bead879e2835b5a344c9e89cab3b36fcc79b5f45fed6edde07cb0c0c,23040,267840
WALLABY J125500+051140,NGC 4808 TR1,NGC4808,17,pass,,False,11,0.9557332347366715,66.000000000132,37x35,59x37x35,193,6.000000000012,55543.83984375,18,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125500+051140_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125500+051140_NGC_4808_TR1_mask.fits,1d3b4d6575c2124912794c4664e1ceb5a562756df8b37c575eab3bd99a52e9cf,5d66d4e92ef6b463565d6c4c245aaebed4a2f7b6578a08ea32f2125a3a39c5df,17280,89280
WALLABY J125507+040229,NGC 4808 TR1,NGC4808,0,pass,,False,13,0.9602410257486221,78.000000000156,38x39,68x38x39,248,6.000000000012,64989.16015625,24,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125507+040229_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125507+040229_NGC_4808_TR1_mask.fits,1657be1a44ca18aca9978e856a98b2121c9ff03e1a50286fcae72acdb395bc2a,9f15ea96e8828cf3dd3499cebc554f2ff753bb89dfd490963b9ae01f2689336d,20160,112320
WALLABY J125515+081543,NGC 4808 TR1,NGC4808,0,pass,,False,25,0.4782671413811391,150.0000000003,47x48,93x47x48,389,6.000000000012,122893.796875,26,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125515+081543_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125515+081543_NGC_4808_TR1_mask.fits,9632192d7985aa972e76d5d651c2c9b2e634cfc8da53144a8920bdb830068450,b7dc98152b46663862f146008eeba69d498573ca3a1541be212ad41673a45612,23040,221760
WALLABY J125523+075436,NGC 4808 TR1,NGC4808,2,pass,,False,13,0.9427881722978478,78.000000000156,41x43,60x41x43,360,6.000000000012,153793.3125,53,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125523+075436_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125523+075436_NGC_4808_TR1_mask.fits,5f7b83e460c55a59def1cf17a207c540c42d2a41610a5924bd5c874c868d2871,9058b70a8120f2c33fc29e04ca388982295f38471cd05d4d23a62e9a153781b7,20160,118080
WALLABY J125548+041805,NGC 4808 TR1,NGC4808,0,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,173x138,129x173x138,8497,6.000000000012,8758304.0,1570,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125548+041805_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125548+041805_NGC_4808_TR1_mask.fits,a0d5cabbe6db0d96455b242170276debe21e32a05ab320ff9fa5c89418014639,74b0a77b78afa47f7d3cd87cf28a2ff828f2903760de0ffadb9ead514016f885,109440,3093120
WALLABY J125548+045901,NGC 4808 TR1,NGC4808,17,pass,,False,13,0.6635531457931214,78.000000000156,37x40,141x37x40,259,6.000000000012,157646.9375,32,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125548+045901_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125548+045901_NGC_4808_TR1_mask.fits,92466c84959f7abe86e78b98b84fdfa46fbdc4e5388b99c99a22b9dd68527ec4,72751d98f0f217b429cdcbfbf0955babf81e709d45f6f26be0a3e2398ce9158c,20160,221760
WALLABY J125549+040049,NGC 4808 TR1,NGC4808,0,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,72x73,116x72x73,1602,6.000000000012,1818032.0,235,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125549+040049_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125549+040049_NGC_4808_TR1_mask.fits,24081d64eee3be33b1fd0c5865c3a3a46c769ce21dd8c5effb6ae4c7c1b20344,990c35388d08f72bc77c3e8c3d4c1c6e5dba6f8c5f0b2e5ddcb72dab7b171f26,34560,622080
WALLABY J125556+075542,NGC 4808 TR1,NGC4808,19,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x35,110x37x35,182,6.000000000012,85052.484375,30,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125556+075542_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125556+075542_NGC_4808_TR1_mask.fits,389ee6298701e491cc2ce8f74f92b493b6098b75727551be91892529f6eec602,232e07012e7e3fb6fca95f790766d71a0150efb576ee8893643b57338d88fcf7,17280,155520
WALLABY J125603+045202,NGC 4808 TR1,NGC4808,16,pass,,False,9,0.9743704707291518,54.000000000108,36x36,51x36x36,195,6.000000000012,59922.0,9,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125603+045202_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125603+045202_NGC_4808_TR1_mask.fits,32d4b5bb715db58642f8e318cf7daa23288ece1f11fef02fe01d86d13ee78bcf,9835f006b7513f516212447a245e89b42dae8422ca1ff1c62c9c94a6ab36be37,17280,77760
WALLABY J125604+034843,NGC 4808 TR1,NGC4808,23,pass,,False,27,0.7626932226763182,162.000000000324,60x71,66x60x71,1285,6.000000000012,1264597.5,100,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125604+034843_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125604+034843_NGC_4808_TR1_mask.fits,b4a400f29195bfaae635967cd55f38e0ede663829bfb188d22b225166970a761,290740ea63c58051689d4183f31f15df6f98df94f2931ba58b3e0660d945352e,28800,293760
WALLABY J125604+064914,NGC 4808 TR1,NGC4808,16,pass,,False,13,0.8111775571383009,78.000000000156,39x41,64x39x41,311,6.000000000012,137101.109375,66,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125604+064914_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125604+064914_NGC_4808_TR1_mask.fits,5ef81b817e52dbc87c75862ce9e3270da57809548f87cd081910488b3c6bbde3,4b1609e84b4adf9c6868bbfa45d40a37f4a442dd7876d032dfb4690b8bf1d99f,20160,115200
WALLABY J125605+053051,NGC 4808 TR1,NGC4808,20,pass,,False,15,0.5830477174475569,90.00000000018001,42x36,97x42x36,235,6.000000000012,84904.2578125,34,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125605+053051_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125605+053051_NGC_4808_TR1_mask.fits,e25849bcc1183546355e6f0cb0e9ca94b66a06085a3d1e095fc1a982f5bcae3b,80c4d046896bf62d16d5f92db49cdb2994e848a49df09f87f05356cc8172da2d,20160,158400
WALLABY J125618+052020,NGC 4808 TR1,NGC4808,7,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x37,132x38x37,235,6.000000000012,113228.453125,42,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125618+052020_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125618+052020_NGC_4808_TR1_mask.fits,e3894b50a2bec562b8701945ff674e323246b4453326913452e4fc3c601305b8,444d1592a76665cc00edd7a5930885732d6c218f9b42042c035851a2eec5b795,17280,198720
WALLABY J125620+052836,NGC 4808 TR1,NGC4808,0,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,48x43,119x48x43,469,6.000000000012,242553.78125,60,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125620+052836_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125620+052836_NGC_4808_TR1_mask.fits,8e78e97bb04fa6a09fbe381d305288a18ba57470cc757cc15ed82381e314f33f,fbfb7234dbbe9b719949f9ab667269735a6c96c94e0c160a13608fd6b0e9ee9a,20160,259200
WALLABY J125627+060352,NGC 4808 TR1,NGC4808,15,pass,,False,19,0.5779694129310575,114.000000000228,49x41,136x49x41,416,6.000000000012,236241.375,37,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125627+060352_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125627+060352_NGC_4808_TR1_mask.fits,7d33223524b2c278a1b53dd344e26758acf3ce6293d153a5888c7118ecf2bf42,0858187fe7330cdb855e197acdc24bdff0d1d199f944123cca1fa0caf870aa82,20160,285120
WALLABY J125631+071846,NGC 4808 TR1,NGC4808,22,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x35,83x38x35,200,6.000000000012,56842.671875,25,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125631+071846_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125631+071846_NGC_4808_TR1_mask.fits,2cfd9bfe0e780b2f6853400221ff0f5b6376bdab32248974969a5608a27bab5c,2859043d0138192224ad40e1c24da9af4f5423b04380ecb5356e250630a48251,17280,123840
WALLABY J125636+030211,NGC 4808 TR1,NGC4808,9,pass,,False,10,0.6938562079661824,60.000000000120004,32x35,78x32x35,149,6.000000000012,54371.5,23,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125636+030211_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125636+030211_NGC_4808_TR1_mask.fits,b4f53e85cb77a2400877c6683f6c95f84436e055526dfea3f2a3dbf163f66c76,bb1f9310098900e316b62471103775ef3db13fd8d86750068868201d5800c1f7,17280,100800
WALLABY J125646+034002,NGC 4808 TR1,NGC4808,15,pass,,False,25,0.49050048204639124,150.0000000003,34x53,51x34x53,241,6.000000000012,49406.4609375,18,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125646+034002_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125646+034002_NGC_4808_TR1_mask.fits,6ff236f8a47668661d06f495248b6f4c74d476595ccbd00078f10dd8d3b7d328,3ecd4781f6e8709bd1e12983db5e90a3b77d891ce66064e79d16d20a203318cc,20160,103680
WALLABY J125646+074748,NGC 4808 TR1,NGC4808,12,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,44x41,89x44x41,385,6.000000000012,179531.921875,57,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125646+074748_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125646+074748_NGC_4808_TR1_mask.fits,a782dc4feb3907d90af2272442b53dbfdbf275a85d199121c6272fbbde0baf28,56eb7f66d66319666f65d975f8ac687b1acdbf06740cab12364564a1468d364b,20160,172800
WALLABY J125647+055350,NGC 4808 TR1,NGC4808,9,pass,,False,8,0.8393418904600769,48.000000000096,32x35,75x32x35,144,6.000000000012,61721.6484375,10,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125647+055350_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125647+055350_NGC_4808_TR1_mask.fits,051c5d74c93be38ef449aa1c5a244d3e98b40050902fd4ca7fdafca13c2e529b,0ee7e5dd490a802a68061ca28713e0a56ee7f0b8198d397e1596859e13c302f5,17280,97920
WALLABY J125647+055512,NGC 4808 TR1,NGC4808,7,pass,,False,20,0.6481399362256013,120.00000000024001,39x43,94x39x43,297,6.000000000012,105752.359375,42,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125647+055512_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125647+055512_NGC_4808_TR1_mask.fits,619e9e78eebca03e6a7165734d4f6a269442d8531e07ec5d269605a9738e4349,4e6947d7f42e1a2bc862d6fd15ebcd2173864bddeca3946e86f894263b5516bf,20160,169920
WALLABY J125652+045727,NGC 4808 TR1,NGC4808,0,pass,,False,10,0.7913198365061995,60.000000000120004,34x38,82x34x38,215,6.000000000012,99132.359375,32,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125652+045727_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125652+045727_NGC_4808_TR1_mask.fits,91e58c5cddcd5570d10233a31b24df658bb85ef1e2cdd0f973df383c37bea788,b75b09a406a626f53355b11a8a21088e8600c088d6fc50aeadbfba399a26186c,17280,118080
WALLABY J125652+071852,NGC 4808 TR1,NGC4808,10,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x35,97x39x35,204,6.000000000012,97728.0703125,33,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125652+071852_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125652+071852_NGC_4808_TR1_mask.fits,07c58d68e9941d26cfca86697fb369fac066b2a0e24481eccc422664d06c15b3,673c162ce60921f3d46c8004539e277fefeb7deefff97259ff19ddc55eca4b4c,17280,144000
WALLABY J125656+040352,NGC 4808 TR1,NGC4808,15,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,49x47,74x49x47,563,6.000000000012,351909.34375,127,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125656+040352_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125656+040352_NGC_4808_TR1_mask.fits,69e9fb1d00c0d2bb4ac7a29d2d7ef08ed750dc397bf01dfdfcdda5a969ec4a18,f514384bf2df9ad6e41a5ee5277fd536e93c808af2c9fdea8089187ecd18c6b4,23040,184320
WALLABY J125716+052221,NGC 4808 TR1,NGC4808,2,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x33,59x37x33,157,6.000000000012,43525.765625,36,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125716+052221_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125716+052221_NGC_4808_TR1_mask.fits,557ccd361653adfa87b6e2d14f7dbfd1aaae71572cc2e8dac77c7a494a2317bf,f3b0a0c54b33a800b1eb97c145634410e3118a6f30a0ed561f04179cb06460bc,17280,86400
WALLABY J125716+060334,NGC 4808 TR1,NGC4808,7,pass,,False,12,0.7878091119770385,72.000000000144,37x35,108x37x35,181,6.000000000012,67308.15625,28,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125716+060334_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125716+060334_NGC_4808_TR1_mask.fits,47c6edd8e7fd1729fe834e475d93f9c2919e74f033a523da96be3b50259f8021,bd52d782fd81381e826cc4d8697015049c7a95abb027a9781e6084663dfdc755,17280,152640
WALLABY J125718+045929,NGC 4808 TR1,NGC4808,16,pass,,False,12,0.7319298611590508,72.000000000144,35x38,52x35x38,216,6.000000000012,80877.1796875,18,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125718+045929_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125718+045929_NGC_4808_TR1_mask.fits,f1d85c4fa80911bd4bb3af8770af6e8f5507a24b885f6002bd722356c0aec240,c944d9b2ab3bb220228ae7c8d5e4567c653a0f058f9df942e7087bed643198f5,17280,83520
WALLABY J125734+035519,NGC 4808 TR1,NGC4808,1,pass,,False,16,0.7888430619594172,96.000000000192,39x45,73x39x45,344,6.000000000012,116032.28125,59,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125734+035519_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125734+035519_NGC_4808_TR1_mask.fits,cd96d2e717f85ddc9ebc059c56d48e4728518c8313a64a730ac5beb808498262,a8fc09275b13ef6711366d3a0ff29345bea1152f30f1a82b72fe9ec4a2deeb1b,20160,141120
WALLABY J125743+024130,NGC 4808 TR1,NGC4808,9,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,45x51,68x45x51,556,6.000000000012,666727.25,44,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125743+024130_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125743+024130_NGC_4808_TR1_mask.fits,9fc9c78e784d930c82e5766779d4d5c27b525a005457ade3378b30064c50896e,4c9b282ef84978e03eca2a9bda792fb2e6a4bc83a8750bb92b23fadf75e2a09e,23040,169920
WALLABY J125752+034320,NGC 4808 TR1,NGC4808,15,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x38,81x37x38,208,6.000000000012,89528.65625,48,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125752+034320_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125752+034320_NGC_4808_TR1_mask.fits,0eb96bfe54fb6d36ed706117619fb958f532bedb27042a7c99bf6361058eb9bb,27e9786c3ef5b3b762303d0ef7183aca633469d287151f62483d8547dcf648a9,17280,126720
WALLABY J125753+065307,NGC 4808 TR1,NGC4808,3,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,35x35,55x35x35,179,6.000000000012,36591.1171875,35,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125753+065307_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125753+065307_NGC_4808_TR1_mask.fits,50144b85042d61732a2ec285b752b41c649ea2ff106ec77bb852454a47cf6fe2,22a555dc1f57bce699e6efe27976bad66b6cbf7d60596104218fd41d216c711d,17280,80640
WALLABY J125814+033205,NGC 4808 TR1,NGC4808,0,pass,,False,14,0.6944154783105386,84.000000000168,36x44,83x36x44,296,6.000000000012,107674.390625,43,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125814+033205_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125814+033205_NGC_4808_TR1_mask.fits,ace2b4e82660f1f27932965f6aae7adbe9f3b0c072fa6d33e96aa64f1c02b141,d920f2213635aed963afbd6584fe37f593703ab97e9dedb7fd558c5d4e0ac375,20160,144000
WALLABY J125814+061724,NGC 4808 TR1,NGC4808,18,pass,,False,9,0.8268121289502923,54.000000000108,35x35,62x35x35,174,6.000000000012,37396.01171875,27,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125814+061724_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125814+061724_NGC_4808_TR1_mask.fits,f822a4c43a6058111fa4bb5aa3c003b45e2548d58cea09dd9b8f0fec68bab387,76f75dbbe64c4ac50aa6465d67fb3d3963c51ae00f055af0853c3dea3e5db8f3,17280,89280
WALLABY J125821+045311,NGC 4808 TR1,NGC4808,17,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,36x35,60x36x35,187,6.000000000012,52851.27734375,31,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125821+045311_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125821+045311_NGC_4808_TR1_mask.fits,a4b24c47110d320da641cfa9dd4b1b67d8c689d9d3c2b97a5bdb16864b3dd0a3,25ca06eb776d36a178bb10c04ebeee8d88974e038baa7535becae7117f63a5d5,17280,89280
WALLABY J125822+041824,NGC 4808 TR1,NGC4808,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,32x33,47x32x33,101,6.000000000012,21870.400390625,24,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125822+041824_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125822+041824_NGC_4808_TR1_mask.fits,29f838977e5d767c92eddfcb9dd4a2e3771164a5908a8e38353e740382a89f7c,93d364b4882c9e91845f60aa9730c0cce2257863e3b7b2a5e7667b821ce747b1,17280,63360
WALLABY J125822+043843,NGC 4808 TR1,NGC4808,1,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x38,65x38x38,230,6.000000000012,59333.7578125,42,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125822+043843_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125822+043843_NGC_4808_TR1_mask.fits,d237c684dca4b556fbf58b68083361a9bdc94d001eb19e7d051a2d79d04566c8,2710bbf4340fd6825d7a8384940f8476ea374b853b351f8b421729e08f37cb23,20160,106560
WALLABY J125834+054735,NGC 4808 TR1,NGC4808,11,pass,,False,15,0.6299809916105215,90.00000000018001,34x44,67x34x44,234,6.000000000012,53688.4296875,24,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125834+054735_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125834+054735_NGC_4808_TR1_mask.fits,b586426f06b8f3066f8a9a58dd1c16977d687cbf8153f654a2d6c0e671f2d5df,61173d64ac3e8604e7989e5d65adef3cf2808cecf35448025a74d662f571f122,20160,112320
WALLABY J125851+052229,NGC 4808 TR1,NGC4808,21,pass,,False,21,0.6078312728815324,126.000000000252,42x47,93x42x47,405,6.000000000012,156794.25,59,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125851+052229_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125851+052229_NGC_4808_TR1_mask.fits,4ad434e44df53b62c4ebb231003bbab9e5227e8885a4a7ed961329e65f294500,670c9515e37f41b7274f0b5bc051b7c77449663e028f838cf73de01bb66d5a71,20160,195840
WALLABY J125909+063848,NGC 4808 TR1,NGC4808,10,pass,,False,9,0.7173661305488374,54.000000000108,33x33,80x33x33,129,6.000000000012,35160.1015625,10,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125909+063848_NGC_4808_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J125909+063848_NGC_4808_TR1_mask.fits,50de1dd805251d4613f99196283ff0058f13d43a8e154f0c60817266af9abe94,eca29947524cbaf7aeab16ef339c06c6b098f486f141aaf8cada5ead32b7e609,17280,100800
